index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,sex,age,major,knowledge,sub_knowledge
5034,Class4,2024/12/16 10:29,Absolutely_Error,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,340,3,afc99b4940e933922aca,female,19,J23517,b3C9s,b3C9s_l4z6od7y
5035,Class4,2024/12/16 10:26,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,344,2,afc99b4940e933922aca,female,19,J23517,g7R2j,g7R2j_e0v1yls8
5036,Class4,2024/12/16 10:25,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,452,3,afc99b4940e933922aca,female,19,J23517,g7R2j,g7R2j_j1g8gd3v
5037,Class4,2024/12/16 10:24,Absolutely_Error,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,336,2,afc99b4940e933922aca,female,19,J23517,g7R2j,g7R2j_e0v1yls8
5038,Class4,2024/12/16 10:24,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,afc99b4940e933922aca,female,19,J23517,g7R2j,g7R2j_e0v1yls8
5039,Class4,2024/12/16 10:24,Absolutely_Error,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,320,2,afc99b4940e933922aca,female,19,J23517,g7R2j,g7R2j_e0v1yls8
5040,Class4,2024/12/16 10:23,Absolutely_Error,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,340,3,afc99b4940e933922aca,female,19,J23517,g7R2j,g7R2j_e0v1yls8
5041,Class4,2024/12/16 10:23,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,afc99b4940e933922aca,female,19,J23517,g7R2j,g7R2j_e0v1yls8
5042,Class4,2024/12/16 10:23,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,0,3,afc99b4940e933922aca,female,19,J23517,g7R2j,g7R2j_e0v1yls8
5043,Class4,2024/12/16 10:22,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,afc99b4940e933922aca,female,19,J23517,g7R2j,g7R2j_e0v1yls8
5044,Class4,2024/12/16 10:22,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,0,5,afc99b4940e933922aca,female,19,J23517,g7R2j,g7R2j_e0v1yls8
5045,Class4,2024/12/16 10:21,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,344,2,afc99b4940e933922aca,female,19,J23517,g7R2j,g7R2j_e0v1yls8
5045,Class4,2024/12/16 10:21,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,344,2,afc99b4940e933922aca,female,19,J23517,m3D1v,m3D1v_r1d7fr3l
5046,Class4,2024/12/16 10:21,Error1,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,0,4,afc99b4940e933922aca,female,19,J23517,g7R2j,g7R2j_e0v1yls8
5046,Class4,2024/12/16 10:21,Error1,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,0,4,afc99b4940e933922aca,female,19,J23517,m3D1v,m3D1v_r1d7fr3l
5047,Class4,2024/12/16 10:20,Error1,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_gj1NLb4Jn7URf9K2kQPd,0,5,afc99b4940e933922aca,female,19,J23517,g7R2j,g7R2j_e0v1yls8
5047,Class4,2024/12/16 10:20,Error1,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_gj1NLb4Jn7URf9K2kQPd,0,5,afc99b4940e933922aca,female,19,J23517,m3D1v,m3D1v_r1d7fr3l
5048,Class4,2024/12/16 10:20,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_gj1NLb4Jn7URf9K2kQPd,316,2,afc99b4940e933922aca,female,19,J23517,y9W5d,y9W5d_e2j7p95s
5049,Class4,2024/12/16 10:19,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_BXr9AIsPQhwNvyGdZL57,344,4,afc99b4940e933922aca,female,19,J23517,y9W5d,y9W5d_p8g6dgtv
5050,Class4,2024/12/16 10:19,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_BXr9AIsPQhwNvyGdZL57,324,2,afc99b4940e933922aca,female,19,J23517,y9W5d,y9W5d_p8g6dgtv
5051,Class4,2024/12/16 10:18,Error1,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_BXr9AIsPQhwNvyGdZL57,0,4,afc99b4940e933922aca,female,19,J23517,y9W5d,y9W5d_p8g6dgtv
5052,Class4,2024/12/16 10:17,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,464,2,afc99b4940e933922aca,female,19,J23517,y9W5d,y9W5d_c0w4mj5h
5053,Class4,2024/12/16 10:16,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,192,3,afc99b4940e933922aca,female,19,J23517,y9W5d,y9W5d_c0w4mj5h
5053,Class4,2024/12/16 10:16,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,192,3,afc99b4940e933922aca,female,19,J23517,s8Y2f,s8Y2f_v4x8by9j
5054,Class4,2024/12/16 10:15,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,316,2,afc99b4940e933922aca,female,19,J23517,y9W5d,y9W5d_c0w4mj5h
5055,Class4,2024/12/16 10:14,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,0,2,afc99b4940e933922aca,female,19,J23517,y9W5d,y9W5d_c0w4mj5h
5056,Class4,2024/12/16 10:13,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,196,2,afc99b4940e933922aca,female,19,J23517,y9W5d,y9W5d_c0w4mj5h
5057,Class4,2024/12/16 10:12,Absolutely_Error,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,360,3,afc99b4940e933922aca,female,19,J23517,y9W5d,y9W5d_c0w4mj5h
5058,Class4,2024/12/16 10:12,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,196,2,afc99b4940e933922aca,female,19,J23517,y9W5d,y9W5d_c0w4mj5h
5058,Class4,2024/12/16 10:12,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,196,2,afc99b4940e933922aca,female,19,J23517,m3D1v,m3D1v_r1d7fr3l
5059,Class4,2024/12/16 10:11,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_m8vwGkEZc3TSW2xqYUoR,336,3,afc99b4940e933922aca,female,19,J23517,m3D1v,m3D1v_t0v5ts9h
5060,Class4,2024/12/16 10:10,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,0,4,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
5061,Class4,2024/12/16 10:09,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,0,1,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
5062,Class4,2024/12/16 10:09,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
5063,Class4,2024/12/16 10:09,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,0,3,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
5064,Class4,2024/12/16 10:09,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,0,4,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
5065,Class4,2024/12/16 9:31,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,316,3,e3d0782396c346359a8f,female,22,J78901,t5V9e,t5V9e_e1k6cixp
5066,Class4,2024/12/16 9:31,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,324,2,e3d0782396c346359a8f,female,22,J78901,t5V9e,t5V9e_e1k6cixp
5067,Class4,2024/12/15 21:59,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,336,4,e3d0782396c346359a8f,female,22,J78901,t5V9e,t5V9e_e1k6cixp
5068,Class4,2024/12/15 21:45,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,356,4,e3d0782396c346359a8f,female,22,J78901,t5V9e,t5V9e_e1k6cixp
5069,Class4,2024/12/15 21:44,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,196,2,e3d0782396c346359a8f,female,22,J78901,t5V9e,t5V9e_e1k6cixp
5070,Class4,2024/12/15 20:51,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,2,d52b119f8da2a1812722,female,19,J78901,y9W5d,y9W5d_c0w4mj5h
5071,Class4,2024/12/15 20:49,Absolutely_Error,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,344,3,d52b119f8da2a1812722,female,19,J78901,y9W5d,y9W5d_c0w4mj5h
5071,Class4,2024/12/15 20:49,Absolutely_Error,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,344,3,d52b119f8da2a1812722,female,19,J78901,s8Y2f,s8Y2f_v4x8by9j
5072,Class4,2024/12/15 20:47,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,284,5,d52b119f8da2a1812722,female,19,J78901,y9W5d,y9W5d_c0w4mj5h
5073,Class4,2024/12/15 19:50,Absolutely_Error,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,344,3,d52b119f8da2a1812722,female,19,J78901,y9W5d,y9W5d_c0w4mj5h
5074,Class4,2024/12/15 19:07,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,0,2,0fc996fff93c00ca5ced,male,18,J23517,g7R2j,g7R2j_e0v1yls8
5075,Class4,2024/12/15 19:06,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,0,3,0fc996fff93c00ca5ced,male,18,J23517,g7R2j,g7R2j_e0v1yls8
5076,Class4,2024/12/15 17:42,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,328,2,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5077,Class4,2024/12/15 17:39,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_BXr9AIsPQhwNvyGdZL57,316,2,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5078,Class4,2024/12/15 17:38,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_BXr9AIsPQhwNvyGdZL57,460,3,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5079,Class4,2024/12/15 17:37,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,472,7,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5080,Class4,2024/12/15 17:37,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,11,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5081,Class4,2024/12/15 17:36,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_m8vwGkEZc3TSW2xqYUoR,372,3,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5082,Class4,2024/12/15 17:35,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_m8vwGkEZc3TSW2xqYUoR,348,3,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5083,Class4,2024/12/15 17:35,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,324,2,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5084,Class4,2024/12/15 17:35,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,360,2,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5085,Class4,2024/12/15 17:35,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_gj1NLb4Jn7URf9K2kQPd,320,2,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5086,Class4,2024/12/15 17:35,Error5,0,Question_EhVPdmlB31M8WKGqL0wc,Method_gj1NLb4Jn7URf9K2kQPd,0,--,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5087,Class4,2024/12/15 17:34,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_gj1NLb4Jn7URf9K2kQPd,336,2,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5088,Class4,2024/12/15 17:32,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_m8vwGkEZc3TSW2xqYUoR,332,2,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5089,Class4,2024/12/15 17:32,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_gj1NLb4Jn7URf9K2kQPd,324,2,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5090,Class4,2024/12/15 17:32,Error5,0,Question_EhVPdmlB31M8WKGqL0wc,Method_m8vwGkEZc3TSW2xqYUoR,0,--,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5091,Class4,2024/12/15 17:31,Error5,0,Question_EhVPdmlB31M8WKGqL0wc,Method_gj1NLb4Jn7URf9K2kQPd,0,--,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5092,Class4,2024/12/15 17:31,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,344,2,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5093,Class4,2024/12/15 17:31,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_m8vwGkEZc3TSW2xqYUoR,472,3,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5094,Class4,2024/12/15 17:31,Partially_Correct,1,Question_EhVPdmlB31M8WKGqL0wc,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,4,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5095,Class4,2024/12/15 17:30,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_gj1NLb4Jn7URf9K2kQPd,324,2,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5096,Class4,2024/12/15 17:28,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_gj1NLb4Jn7URf9K2kQPd,372,3,90f3fbedfce50f644011,female,18,J40192,y9W5d,y9W5d_e2j7p95s
5097,Class4,2024/12/14 23:37,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_gj1NLb4Jn7URf9K2kQPd,308,3,cafe5989da5dfed9f404,male,19,J57489,y9W5d,y9W5d_p8g6dgtv
5098,Class4,2024/12/14 23:35,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,192,3,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5099,Class4,2024/12/14 23:33,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,344,2,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5100,Class4,2024/12/14 23:33,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,0,1,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5101,Class4,2024/12/14 23:32,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_5Q4KoXthUuYz3bvrTDFm,332,2,7694d71417c2f5202940,male,24,J87654,m3D1v,m3D1v_r1d7fr3l
5102,Class4,2024/12/14 23:31,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,188,2,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5103,Class4,2024/12/14 23:31,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,344,2,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5104,Class4,2024/12/14 23:31,Error2,0,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,356,2,7694d71417c2f5202940,male,24,J87654,m3D1v,m3D1v_r1d7fr3l
5105,Class4,2024/12/14 23:31,Error2,0,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,332,3,7694d71417c2f5202940,male,24,J87654,m3D1v,m3D1v_r1d7fr3l
5106,Class4,2024/12/14 23:30,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,364,2,7694d71417c2f5202940,male,24,J87654,m3D1v,m3D1v_r1d7fr3l
5107,Class4,2024/12/14 23:29,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,344,3,7694d71417c2f5202940,male,24,J87654,m3D1v,m3D1v_r1d7fr3l
5108,Class4,2024/12/14 23:28,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,312,2,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5109,Class4,2024/12/14 23:28,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,328,2,7694d71417c2f5202940,male,24,J87654,m3D1v,m3D1v_r1d7fr3l
5110,Class4,2024/12/14 23:28,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,308,3,7694d71417c2f5202940,male,24,J87654,m3D1v,m3D1v_r1d7fr3l
5111,Class4,2024/12/14 23:28,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,324,2,7694d71417c2f5202940,male,24,J87654,m3D1v,m3D1v_r1d7fr3l
5112,Class4,2024/12/14 23:27,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,7694d71417c2f5202940,male,24,J87654,m3D1v,m3D1v_r1d7fr3l
5113,Class4,2024/12/14 23:27,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,0,5,7694d71417c2f5202940,male,24,J87654,m3D1v,m3D1v_r1d7fr3l
5114,Class4,2024/12/14 23:26,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,312,3,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5115,Class4,2024/12/14 23:26,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,2,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5116,Class4,2024/12/14 23:25,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,312,3,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5117,Class4,2024/12/14 23:23,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,188,3,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5118,Class4,2024/12/14 23:23,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,2,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5119,Class4,2024/12/14 23:16,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,324,2,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5120,Class4,2024/12/14 23:14,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,2,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5121,Class4,2024/12/14 23:13,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,320,2,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5122,Class4,2024/12/14 23:12,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,340,2,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5123,Class4,2024/12/14 23:12,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,188,2,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5124,Class4,2024/12/14 22:52,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,460,3,20f97b68982d1b2f5c73,male,23,J23517,g7R2j,g7R2j_e0v1yls8
5125,Class4,2024/12/14 22:00,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,200,3,7694d71417c2f5202940,male,24,J87654,t5V9e,t5V9e_e1k6cixp
5126,Class4,2024/12/14 20:58,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,0,1,3919286d3d8c4f4d339c,male,19,J40192,g7R2j,g7R2j_e0v1yls8
5127,Class4,2024/12/14 20:54,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,0,5,3919286d3d8c4f4d339c,male,19,J40192,g7R2j,g7R2j_e0v1yls8
5128,Class4,2024/12/14 20:39,Error1,0,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,0,4,cafe5989da5dfed9f404,male,19,J57489,y9W5d,y9W5d_p8g6dgtv
5129,Class4,2024/12/14 20:39,Error1,0,Question_Az73sM0rHfWVKuc4X2kL,Method_m8vwGkEZc3TSW2xqYUoR,0,4,cafe5989da5dfed9f404,male,19,J57489,y9W5d,y9W5d_p8g6dgtv
5130,Class4,2024/12/14 19:47,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,3,3919286d3d8c4f4d339c,male,19,J40192,b3C9s,b3C9s_j0v1yls8
5131,Class4,2024/12/14 19:47,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,492,3,3919286d3d8c4f4d339c,male,19,J40192,b3C9s,b3C9s_j0v1yls8
5132,Class4,2024/12/14 19:46,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,192,3,3919286d3d8c4f4d339c,male,19,J40192,b3C9s,b3C9s_l4z6od7y
5133,Class4,2024/12/14 19:45,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,180,2,3919286d3d8c4f4d339c,male,19,J40192,b3C9s,b3C9s_l4z6od7y
5134,Class4,2024/12/14 19:45,Absolutely_Error,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,356,3,3919286d3d8c4f4d339c,male,19,J40192,b3C9s,b3C9s_l4z6od7y
5135,Class4,2024/12/14 19:43,Absolutely_Error,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,328,3,3919286d3d8c4f4d339c,male,19,J40192,b3C9s,b3C9s_l4z6od7y
5136,Class4,2024/12/14 19:41,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,0,3,3919286d3d8c4f4d339c,male,19,J40192,g7R2j,g7R2j_e0v1yls8
5137,Class4,2024/12/14 19:40,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,344,4,3919286d3d8c4f4d339c,male,19,J40192,g7R2j,g7R2j_j1g8gd3v
5138,Class4,2024/12/14 19:38,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,0,1,3919286d3d8c4f4d339c,male,19,J40192,g7R2j,g7R2j_e0v1yls8
5139,Class4,2024/12/14 18:29,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,0,3,0fc996fff93c00ca5ced,male,18,J23517,g7R2j,g7R2j_e0v1yls8
5140,Class4,2024/12/14 18:28,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,0,5,0fc996fff93c00ca5ced,male,18,J23517,g7R2j,g7R2j_e0v1yls8
5141,Class4,2024/12/14 18:28,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,0,3,0fc996fff93c00ca5ced,male,18,J23517,g7R2j,g7R2j_e0v1yls8
5142,Class4,2024/12/14 18:27,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,0fc996fff93c00ca5ced,male,18,J23517,g7R2j,g7R2j_e0v1yls8
