index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,major,knowledge
5984,Class2,2024/11/30 16:43,Absolutely_Error,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,512,7,68c45e933c2dc939e7c9,J40192,m3D1v
5985,Class2,2024/11/30 16:40,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,372,5,077d5c82c9ee5019220f,J57489,y9W5d
5986,Class2,2024/11/30 16:40,Partially_Correct,2,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,352,4,077d5c82c9ee5019220f,J57489,y9W5d
5987,Class2,2024/11/30 16:40,Partially_Correct,2,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,348,6,077d5c82c9ee5019220f,J57489,y9W5d
5988,Class2,2024/11/30 16:40,Partially_Correct,1,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,208,5,077d5c82c9ee5019220f,J57489,y9W5d
5989,Class2,2024/11/30 16:39,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,372,5,68c45e933c2dc939e7c9,J40192,g7R2j
5990,Class2,2024/11/30 16:38,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,0,5,68c45e933c2dc939e7c9,J40192,g7R2j
5991,Class2,2024/11/30 16:36,Partially_Correct,2,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,364,6,077d5c82c9ee5019220f,J57489,y9W5d
5992,Class2,2024/11/30 16:33,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,4,68c45e933c2dc939e7c9,J40192,g7R2j
5993,Class2,2024/11/30 16:28,Error3,0,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,208,6,68c45e933c2dc939e7c9,J40192,g7R2j
5994,Class2,2024/11/30 16:27,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,336,8,68c45e933c2dc939e7c9,J40192,g7R2j
5995,Class2,2024/11/30 16:24,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,348,5,68c45e933c2dc939e7c9,J40192,g7R2j
5996,Class2,2024/11/30 16:22,Error3,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,348,6,68c45e933c2dc939e7c9,J40192,g7R2j
5997,Class2,2024/11/30 16:20,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,472,10,68c45e933c2dc939e7c9,J40192,g7R2j
5998,Class2,2024/11/30 16:18,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,360,9,68c45e933c2dc939e7c9,J40192,g7R2j
5999,Class2,2024/11/30 16:15,Partially_Correct,1,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,268,8,68c45e933c2dc939e7c9,J40192,g7R2j
6000,Class2,2024/11/30 16:15,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,464,4,af8dedf6ecb4605a09fa,J40192,g7R2j
6001,Class2,2024/11/30 16:14,Partially_Correct,1,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,208,5,68c45e933c2dc939e7c9,J40192,g7R2j
6002,Class2,2024/11/30 16:14,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,356,8,af8dedf6ecb4605a09fa,J40192,g7R2j
6003,Class2,2024/11/30 16:14,Absolutely_Error,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,512,18,68c45e933c2dc939e7c9,J40192,g7R2j
6004,Class2,2024/11/30 16:09,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,512,12,68c45e933c2dc939e7c9,J40192,g7R2j
6005,Class2,2024/11/30 16:08,Error3,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,504,8,68c45e933c2dc939e7c9,J40192,g7R2j
6006,Class2,2024/11/30 16:08,Error3,0,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,356,4,68c45e933c2dc939e7c9,J40192,g7R2j
6007,Class2,2024/11/30 16:06,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,352,6,68c45e933c2dc939e7c9,J40192,g7R2j
6008,Class2,2024/11/30 16:01,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,512,6,68c45e933c2dc939e7c9,J40192,g7R2j
6009,Class2,2024/11/30 15:14,Absolutely_Correct,3,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_m8vwGkEZc3TSW2xqYUoR,356,4,2c6339f7c23a64d02081,J78901,m3D1v
6010,Class2,2024/11/30 12:57,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,328,5,2f3c37735e817244e646,J57489,y9W5d
6011,Class2,2024/11/30 10:44,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,352,6,2c6339f7c23a64d02081,J78901,m3D1v
6012,Class2,2024/11/30 10:43,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,380,3,2c6339f7c23a64d02081,J78901,m3D1v
6013,Class2,2024/11/30 10:41,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_BXr9AIsPQhwNvyGdZL57,332,4,bd099a9fd29545e3766a,J87654,y9W5d
6014,Class2,2024/11/30 10:24,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_BXr9AIsPQhwNvyGdZL57,352,6,bd099a9fd29545e3766a,J87654,m3D1v
6015,Class2,2024/11/30 10:16,Partially_Correct,2,Question_Jr4Wz5jLqmN01KUwHa7g,Method_BXr9AIsPQhwNvyGdZL57,384,6,bd099a9fd29545e3766a,J87654,m3D1v
6016,Class2,2024/11/30 10:15,Partially_Correct,2,Question_Jr4Wz5jLqmN01KUwHa7g,Method_m8vwGkEZc3TSW2xqYUoR,336,4,bd099a9fd29545e3766a,J87654,m3D1v
6017,Class2,2024/11/30 10:15,Absolutely_Error,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_BXr9AIsPQhwNvyGdZL57,204,6,bd099a9fd29545e3766a,J87654,m3D1v
6018,Class2,2024/11/30 10:11,Absolutely_Correct,3,Question_NixCn84GdK2tySa5rB1V,Method_m8vwGkEZc3TSW2xqYUoR,348,3,2c6339f7c23a64d02081,J78901,m3D1v
6019,Class2,2024/11/30 9:53,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,208,4,2c6339f7c23a64d02081,J78901,m3D1v
6020,Class2,2024/11/30 8:54,Partially_Correct,1,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,208,3,460fa4961434cf281423,J57489,g7R2j
6020,Class2,2024/11/30 8:54,Partially_Correct,1,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,208,3,460fa4961434cf281423,J57489,m3D1v
6021,Class2,2024/11/29 23:38,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,348,6,e6c8ce7f4d7b0b4ca4a6,J23517,y9W5d
6022,Class2,2024/11/29 23:37,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,364,5,e6c8ce7f4d7b0b4ca4a6,J23517,g7R2j
6023,Class2,2024/11/29 23:35,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,352,6,50fec4ca4283ad18c000,J78901,y9W5d
6023,Class2,2024/11/29 23:35,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,352,6,50fec4ca4283ad18c000,J78901,m3D1v
6024,Class2,2024/11/29 23:34,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,336,4,e6c8ce7f4d7b0b4ca4a6,J23517,g7R2j
6025,Class2,2024/11/29 23:32,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,11,50fec4ca4283ad18c000,J78901,y9W5d
6025,Class2,2024/11/29 23:32,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,11,50fec4ca4283ad18c000,J78901,m3D1v
6026,Class2,2024/11/29 23:31,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,512,6,50fec4ca4283ad18c000,J78901,y9W5d
6026,Class2,2024/11/29 23:31,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,512,6,50fec4ca4283ad18c000,J78901,m3D1v
6027,Class2,2024/11/29 23:31,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,340,4,37905cfdcd105683aaf4,J78901,y9W5d
6028,Class2,2024/11/29 23:24,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_gj1NLb4Jn7URf9K2kQPd,0,4,37905cfdcd105683aaf4,J78901,y9W5d
6029,Class2,2024/11/29 23:24,Error3,0,Question_EhVPdmlB31M8WKGqL0wc,Method_BXr9AIsPQhwNvyGdZL57,204,4,152a0c17daaaa4e65e14,J87654,y9W5d
6030,Class2,2024/11/29 23:22,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,356,10,2f3c37735e817244e646,J57489,y9W5d
6031,Class2,2024/11/29 23:16,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_gj1NLb4Jn7URf9K2kQPd,208,4,37905cfdcd105683aaf4,J78901,y9W5d
6032,Class2,2024/11/29 23:06,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_5Q4KoXthUuYz3bvrTDFm,208,4,50fec4ca4283ad18c000,J78901,m3D1v
6033,Class2,2024/11/29 23:05,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,368,4,50fec4ca4283ad18c000,J78901,y9W5d
6033,Class2,2024/11/29 23:05,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,368,4,50fec4ca4283ad18c000,J78901,m3D1v
6034,Class2,2024/11/29 23:05,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,376,4,e6c8ce7f4d7b0b4ca4a6,J23517,g7R2j
6035,Class2,2024/11/29 23:04,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_5Q4KoXthUuYz3bvrTDFm,332,6,50fec4ca4283ad18c000,J78901,m3D1v
6036,Class2,2024/11/29 23:03,Error3,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,368,4,058c03d945c4ae0978a0,J23517,y9W5d
6036,Class2,2024/11/29 23:03,Error3,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,368,4,058c03d945c4ae0978a0,J23517,m3D1v
6037,Class2,2024/11/29 23:02,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_5Q4KoXthUuYz3bvrTDFm,384,6,41e9ff991a4a21f423a8,J78901,y9W5d
6038,Class2,2024/11/29 22:58,Error1,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_5Q4KoXthUuYz3bvrTDFm,0,4,50fec4ca4283ad18c000,J78901,m3D1v
6039,Class2,2024/11/29 22:57,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_Cj9Ya2R7fZd6xs1q5mNQ,216,8,d33a15d480f68c6ec82f,J23517,y9W5d
6040,Class2,2024/11/29 22:57,Partially_Correct,2,Question_Az73sM0rHfWVKuc4X2kL,Method_gj1NLb4Jn7URf9K2kQPd,204,6,d33a15d480f68c6ec82f,J23517,y9W5d
6041,Class2,2024/11/29 22:56,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,0,4,2f3c37735e817244e646,J57489,y9W5d
6042,Class2,2024/11/29 22:56,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,7,152a0c17daaaa4e65e14,J87654,y9W5d
6043,Class2,2024/11/29 22:56,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,356,6,d33a15d480f68c6ec82f,J23517,y9W5d
6044,Class2,2024/11/29 22:56,Absolutely_Error,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_m8vwGkEZc3TSW2xqYUoR,360,6,41e9ff991a4a21f423a8,J78901,y9W5d
6045,Class2,2024/11/29 22:55,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_5Q4KoXthUuYz3bvrTDFm,512,4,152a0c17daaaa4e65e14,J87654,y9W5d
6046,Class2,2024/11/29 22:52,Absolutely_Error,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_Cj9Ya2R7fZd6xs1q5mNQ,208,5,41e9ff991a4a21f423a8,J78901,y9W5d
6047,Class2,2024/11/29 22:51,Absolutely_Error,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_5Q4KoXthUuYz3bvrTDFm,484,7,41e9ff991a4a21f423a8,J78901,y9W5d
6048,Class2,2024/11/29 22:49,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,472,4,a5966200ae4d58200438,J23517,g7R2j
6049,Class2,2024/11/29 22:49,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,512,8,a5966200ae4d58200438,J23517,g7R2j
6050,Class2,2024/11/29 22:48,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,348,5,a5966200ae4d58200438,J23517,g7R2j
6051,Class2,2024/11/29 22:47,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,4,cb2fbb322cc30a8b8fef,J78901,y9W5d
6051,Class2,2024/11/29 22:47,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,4,cb2fbb322cc30a8b8fef,J78901,k4W1c
6052,Class2,2024/11/29 22:47,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,372,5,a5966200ae4d58200438,J23517,g7R2j
6053,Class2,2024/11/29 22:47,Absolutely_Error,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_5Q4KoXthUuYz3bvrTDFm,208,6,152a0c17daaaa4e65e14,J87654,y9W5d
6054,Class2,2024/11/29 22:46,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_Cj9Ya2R7fZd6xs1q5mNQ,484,6,e6c8ce7f4d7b0b4ca4a6,J23517,g7R2j
6054,Class2,2024/11/29 22:46,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_Cj9Ya2R7fZd6xs1q5mNQ,484,6,e6c8ce7f4d7b0b4ca4a6,J23517,m3D1v
6055,Class2,2024/11/29 22:45,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,208,6,a5966200ae4d58200438,J23517,g7R2j
6056,Class2,2024/11/29 22:44,Error3,0,Question_EhVPdmlB31M8WKGqL0wc,Method_gj1NLb4Jn7URf9K2kQPd,356,4,d33a15d480f68c6ec82f,J23517,y9W5d
6057,Class2,2024/11/29 22:41,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,368,6,a5966200ae4d58200438,J23517,g7R2j
6058,Class2,2024/11/29 22:41,Absolutely_Error,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_BXr9AIsPQhwNvyGdZL57,372,9,152a0c17daaaa4e65e14,J87654,y9W5d
6059,Class2,2024/11/29 22:39,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,332,6,37905cfdcd105683aaf4,J78901,y9W5d
6060,Class2,2024/11/29 22:39,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,212,4,37905cfdcd105683aaf4,J78901,y9W5d
6060,Class2,2024/11/29 22:39,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,212,4,37905cfdcd105683aaf4,J78901,k4W1c
6061,Class2,2024/11/29 22:37,Absolutely_Error,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,8,152a0c17daaaa4e65e14,J87654,y9W5d
6062,Class2,2024/11/29 22:35,Error3,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,6,cb2fbb322cc30a8b8fef,J78901,y9W5d
6063,Class2,2024/11/29 22:32,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,332,4,e6c8ce7f4d7b0b4ca4a6,J23517,y9W5d
6064,Class2,2024/11/29 22:31,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,352,5,f9d95830556934ae9a01,J57489,g7R2j
6065,Class2,2024/11/29 22:29,Error3,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,484,6,cb2fbb322cc30a8b8fef,J78901,y9W5d
6066,Class2,2024/11/29 22:29,Error3,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,352,6,cb2fbb322cc30a8b8fef,J78901,y9W5d
6067,Class2,2024/11/29 22:29,Error2,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_Cj9Ya2R7fZd6xs1q5mNQ,484,10,cb2fbb322cc30a8b8fef,J78901,y9W5d
6068,Class2,2024/11/29 22:29,Error2,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,348,7,cb2fbb322cc30a8b8fef,J78901,y9W5d
6069,Class2,2024/11/29 22:28,Error2,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,512,7,cb2fbb322cc30a8b8fef,J78901,y9W5d
6070,Class2,2024/11/29 22:27,Error3,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,376,10,cb2fbb322cc30a8b8fef,J78901,y9W5d
6071,Class2,2024/11/29 22:27,Error3,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,208,10,cb2fbb322cc30a8b8fef,J78901,y9W5d
6072,Class2,2024/11/29 22:26,Error3,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,512,6,cb2fbb322cc30a8b8fef,J78901,y9W5d
6073,Class2,2024/11/29 22:23,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,12,f9d95830556934ae9a01,J57489,g7R2j
6074,Class2,2024/11/29 22:22,Error2,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,480,5,cb2fbb322cc30a8b8fef,J78901,y9W5d
6075,Class2,2024/11/29 22:20,Error2,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,512,9,cb2fbb322cc30a8b8fef,J78901,y9W5d
6076,Class2,2024/11/29 22:20,Error1,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,0,5,cb2fbb322cc30a8b8fef,J78901,y9W5d
6077,Class2,2024/11/29 22:19,Error3,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_Cj9Ya2R7fZd6xs1q5mNQ,380,7,cb2fbb322cc30a8b8fef,J78901,y9W5d
6078,Class2,2024/11/29 22:19,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,480,7,37905cfdcd105683aaf4,J78901,y9W5d
6078,Class2,2024/11/29 22:19,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,480,7,37905cfdcd105683aaf4,J78901,k4W1c
6079,Class2,2024/11/29 22:19,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,6,37905cfdcd105683aaf4,J78901,y9W5d
6079,Class2,2024/11/29 22:19,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,6,37905cfdcd105683aaf4,J78901,k4W1c
6080,Class2,2024/11/29 22:18,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,336,6,37905cfdcd105683aaf4,J78901,y9W5d
6080,Class2,2024/11/29 22:18,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,336,6,37905cfdcd105683aaf4,J78901,k4W1c
6081,Class2,2024/11/29 22:17,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,336,5,f9d95830556934ae9a01,J57489,g7R2j
6082,Class2,2024/11/29 22:15,Partially_Correct,2,Question_Az73sM0rHfWVKuc4X2kL,Method_Cj9Ya2R7fZd6xs1q5mNQ,204,5,d33a15d480f68c6ec82f,J23517,y9W5d
6083,Class2,2024/11/29 22:14,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,336,6,a5966200ae4d58200438,J23517,y9W5d
6084,Class2,2024/11/29 22:12,Partially_Correct,1,Question_Az73sM0rHfWVKuc4X2kL,Method_gj1NLb4Jn7URf9K2kQPd,332,5,d33a15d480f68c6ec82f,J23517,y9W5d
6085,Class2,2024/11/29 22:10,Partially_Correct,1,Question_EhVPdmlB31M8WKGqL0wc,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,9,a5966200ae4d58200438,J23517,y9W5d
6086,Class2,2024/11/29 22:08,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,352,6,37905cfdcd105683aaf4,J78901,y9W5d
6086,Class2,2024/11/29 22:08,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,352,6,37905cfdcd105683aaf4,J78901,k4W1c
6087,Class2,2024/11/29 22:08,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,368,9,37905cfdcd105683aaf4,J78901,y9W5d
6087,Class2,2024/11/29 22:08,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,368,9,37905cfdcd105683aaf4,J78901,k4W1c
6088,Class2,2024/11/29 22:08,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,492,6,37905cfdcd105683aaf4,J78901,y9W5d
6088,Class2,2024/11/29 22:08,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,492,6,37905cfdcd105683aaf4,J78901,k4W1c
6089,Class2,2024/11/29 21:56,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,512,10,f9d95830556934ae9a01,J57489,g7R2j
6090,Class2,2024/11/29 21:56,Partially_Correct,2,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,332,6,f9d95830556934ae9a01,J57489,g7R2j
6091,Class2,2024/11/29 21:54,Partially_Correct,2,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,336,6,f9d95830556934ae9a01,J57489,g7R2j
6092,Class2,2024/11/29 21:50,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,360,5,cb2fbb322cc30a8b8fef,J78901,y9W5d
6092,Class2,2024/11/29 21:50,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,360,5,cb2fbb322cc30a8b8fef,J78901,m3D1v
6093,Class2,2024/11/29 21:50,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,384,7,cb2fbb322cc30a8b8fef,J78901,y9W5d
6093,Class2,2024/11/29 21:50,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,384,7,cb2fbb322cc30a8b8fef,J78901,m3D1v
6094,Class2,2024/11/29 21:49,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,500,5,cb2fbb322cc30a8b8fef,J78901,y9W5d
6094,Class2,2024/11/29 21:49,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,500,5,cb2fbb322cc30a8b8fef,J78901,m3D1v
6095,Class2,2024/12/29 22:41,Error4,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,480,3,5a8cce5abee961fc77f3,J57489,b3C9s
6096,Class2,2024/12/29 20:59,Absolutely_Correct,3,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,3,6e8118d5ad3c7093b869,J57489,m3D1v
6097,Class2,2024/12/29 20:59,Error5,0,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_5Q4KoXthUuYz3bvrTDFm,0,--,6e8118d5ad3c7093b869,J57489,m3D1v
6098,Class2,2024/12/29 20:59,Error5,0,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_BXr9AIsPQhwNvyGdZL57,0,--,6e8118d5ad3c7093b869,J57489,m3D1v
