class,time,state,score,title_ID,method,memory,timeconsume,student_ID
Class4,2023/9/22 11:29,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,180,4,0fc996fff93c00ca5ced
Class4,2023/9/22 11:29,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,168,3,0fc996fff93c00ca5ced
Class4,2023/9/22 11:25,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,184,4,0fc996fff93c00ca5ced
Class4,2023/9/22 11:16,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,188,4,0fc996fff93c00ca5ced
Class4,2023/9/22 11:16,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,184,3,0fc996fff93c00ca5ced
Class4,2023/9/22 11:16,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,196,2,0fc996fff93c00ca5ced
Class4,2023/9/22 11:15,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,2,0fc996fff93c00ca5ced
Class4,2023/9/22 11:12,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,188,3,0fc996fff93c00ca5ced
Class4,2023/9/22 11:12,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,312,4,0fc996fff93c00ca5ced
Class4,2023/9/22 11:12,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,5,0fc996fff93c00ca5ced
Class4,2023/9/22 11:09,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,192,3,0fc996fff93c00ca5ced
Class4,2023/9/22 11:09,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,2,0fc996fff93c00ca5ced
Class4,2023/9/22 11:09,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,0fc996fff93c00ca5ced
Class4,2023/9/22 11:08,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,184,3,0fc996fff93c00ca5ced
Class4,2023/9/22 11:08,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,208,2,0fc996fff93c00ca5ced
Class4,2023/9/22 11:08,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,184,3,0fc996fff93c00ca5ced
Class4,2023/9/22 11:08,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,196,3,0fc996fff93c00ca5ced
Class4,2023/9/22 11:08,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,0fc996fff93c00ca5ced
Class4,2023/9/22 11:06,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,300,4,0fc996fff93c00ca5ced
Class4,2023/9/22 11:05,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,316,3,0fc996fff93c00ca5ced
Class4,2023/9/22 11:04,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,3,0fc996fff93c00ca5ced
Class4,2023/9/22 11:03,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,1,0fc996fff93c00ca5ced
Class4,2023/9/22 10:33,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,2,0fc996fff93c00ca5ced
Class4,2023/9/22 10:32,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,3,0fc996fff93c00ca5ced
Class4,2023/9/22 10:32,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,2,0fc996fff93c00ca5ced
Class4,2023/9/22 10:15,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,3,0fc996fff93c00ca5ced
Class4,2023/9/22 10:01,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,2,0fc996fff93c00ca5ced
Class4,2023/9/22 10:01,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,0,3,0fc996fff93c00ca5ced
Class4,2023/9/22 10:01,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,0fc996fff93c00ca5ced
Class4,2023/9/22 9:59,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,0fc996fff93c00ca5ced
Class4,2023/9/22 9:55,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,1,0fc996fff93c00ca5ced
Class4,2023/9/22 9:55,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,4,0fc996fff93c00ca5ced
Class4,2023/9/22 9:55,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,4,0fc996fff93c00ca5ced
Class4,2023/9/22 9:54,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,1,0fc996fff93c00ca5ced
Class4,2023/9/22 9:54,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,0,2,0fc996fff93c00ca5ced
Class4,2023/9/22 9:54,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,0,3,0fc996fff93c00ca5ced
Class4,2023/9/22 9:53,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,4,0fc996fff93c00ca5ced
Class4,2023/9/22 9:29,Absolutely_Correct,1,Question_VgKw8PjY1FR6cm2QI9XW,Method_gj1NLb4Jn7URf9K2kQPd,184,3,0fc996fff93c00ca5ced
Class4,2023/9/22 9:28,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,3,0fc996fff93c00ca5ced
Class4,2023/9/22 9:28,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,0fc996fff93c00ca5ced
Class4,2023/9/22 9:28,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,0,1,0fc996fff93c00ca5ced
Class4,2023/9/22 9:24,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,1,0fc996fff93c00ca5ced
Class4,2023/9/22 9:23,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,0,5,0fc996fff93c00ca5ced
Class4,2023/9/22 9:23,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,4,0fc996fff93c00ca5ced
Class4,2023/9/22 9:22,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,0,3,0fc996fff93c00ca5ced
Class4,2023/9/22 9:22,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,0fc996fff93c00ca5ced
Class4,2023/9/22 9:21,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,0,5,0fc996fff93c00ca5ced
Class4,2023/9/22 9:21,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,2,0fc996fff93c00ca5ced
Class4,2023/9/22 9:20,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,4,0fc996fff93c00ca5ced
Class4,2023/9/22 9:19,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,1,0fc996fff93c00ca5ced
Class4,2023/9/22 9:18,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,2,0fc996fff93c00ca5ced
Class4,2023/9/17 18:46,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,0fc996fff93c00ca5ced
Class4,2023/9/17 0:44,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,1,0fc996fff93c00ca5ced
Class4,2023/9/17 0:44,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,4,0fc996fff93c00ca5ced
Class4,2023/9/17 0:43,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,2,0fc996fff93c00ca5ced
Class4,2023/9/17 0:43,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,3,0fc996fff93c00ca5ced
Class4,2023/9/17 0:42,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,0fc996fff93c00ca5ced
Class4,2023/9/17 0:41,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,176,4,0fc996fff93c00ca5ced
Class4,2023/9/17 0:41,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,184,3,0fc996fff93c00ca5ced
Class4,2023/9/17 0:40,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,184,4,0fc996fff93c00ca5ced
Class4,2023/9/17 0:39,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,180,4,0fc996fff93c00ca5ced
Class4,2023/9/17 0:38,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,316,3,0fc996fff93c00ca5ced
Class4,2023/9/17 0:38,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,312,2,0fc996fff93c00ca5ced
Class4,2023/9/17 0:36,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,2,0fc996fff93c00ca5ced
Class4,2023/9/17 0:26,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,188,4,0fc996fff93c00ca5ced
Class4,2023/9/16 11:18,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,192,2,0fc996fff93c00ca5ced
Class4,2023/9/16 11:14,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,2,0fc996fff93c00ca5ced
Class4,2023/9/16 11:14,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,196,2,0fc996fff93c00ca5ced
Class4,2023/9/16 11:13,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,3,0fc996fff93c00ca5ced
Class4,2023/9/16 11:13,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,184,4,0fc996fff93c00ca5ced
Class4,2023/9/16 11:11,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,320,4,0fc996fff93c00ca5ced
Class4,2023/9/16 11:07,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,2,0fc996fff93c00ca5ced
Class4,2023/9/16 11:07,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,172,2,0fc996fff93c00ca5ced
Class4,2023/9/16 11:04,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,316,4,0fc996fff93c00ca5ced
Class4,2023/9/16 11:03,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,184,4,0fc996fff93c00ca5ced
Class4,2023/9/16 11:02,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,320,3,0fc996fff93c00ca5ced
Class4,2023/9/16 11:01,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,3,0fc996fff93c00ca5ced
Class4,2023/9/16 11:00,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,480,3,0fc996fff93c00ca5ced
Class4,2023/9/16 10:59,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,4,0fc996fff93c00ca5ced
Class4,2023/9/16 10:57,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,304,4,0fc996fff93c00ca5ced
Class4,2023/9/16 10:54,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,1,0fc996fff93c00ca5ced
Class4,2023/9/16 10:51,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,0,3,0fc996fff93c00ca5ced
Class4,2023/9/16 10:49,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,4,0fc996fff93c00ca5ced
Class4,2023/9/16 10:49,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,0fc996fff93c00ca5ced
Class4,2023/9/16 10:49,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,5,0fc996fff93c00ca5ced
Class4,2023/9/16 10:47,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,0,4,0fc996fff93c00ca5ced
Class4,2023/9/16 10:46,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,4,0fc996fff93c00ca5ced
Class4,2023/9/16 10:45,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,3,0fc996fff93c00ca5ced
Class4,2023/9/16 10:45,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,0fc996fff93c00ca5ced
Class4,2023/9/16 10:44,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,2,0fc996fff93c00ca5ced
Class4,2023/9/16 10:43,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,0fc996fff93c00ca5ced
Class4,2023/9/13 20:41,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_Cj9Ya2R7fZd6xs1q5mNQ,184,4,61de1e21015e07aacbe8
Class4,2023/9/13 20:39,Error1,0,Question_rvB9mVE6Kbd8jAY4NwPx,Method_gj1NLb4Jn7URf9K2kQPd,0,2,61de1e21015e07aacbe8
Class4,2023/9/13 20:24,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,4,61de1e21015e07aacbe8
Class4,2023/9/13 20:19,Absolutely_Correct,1,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,192,3,61de1e21015e07aacbe8
Class4,2023/9/13 20:16,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,312,4,61de1e21015e07aacbe8
Class4,2023/9/13 20:13,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,176,4,61de1e21015e07aacbe8
Class4,2023/9/13 20:12,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,184,4,61de1e21015e07aacbe8
Class4,2023/9/13 20:11,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,176,3,61de1e21015e07aacbe8
Class4,2023/9/13 20:09,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,0,4,61de1e21015e07aacbe8
Class4,2023/9/13 20:08,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_BXr9AIsPQhwNvyGdZL57,0,5,61de1e21015e07aacbe8
Class4,2023/9/13 19:59,Absolutely_Correct,1,Question_VgKw8PjY1FR6cm2QI9XW,Method_gj1NLb4Jn7URf9K2kQPd,196,4,0fc996fff93c00ca5ced
Class4,2023/9/13 19:59,Error2,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_gj1NLb4Jn7URf9K2kQPd,188,4,0fc996fff93c00ca5ced
Class4,2023/9/13 19:59,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,0fc996fff93c00ca5ced
Class4,2023/9/13 19:58,Absolutely_Error,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_5Q4KoXthUuYz3bvrTDFm,332,2,0fc996fff93c00ca5ced
Class4,2023/9/13 19:53,Error4,0,Question_fZrP3FJ4ebUogW9V7taS,Method_Cj9Ya2R7fZd6xs1q5mNQ,188,3,61de1e21015e07aacbe8
Class4,2023/9/13 19:53,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_m8vwGkEZc3TSW2xqYUoR,0,1,0fc996fff93c00ca5ced
Class4,2023/9/13 19:52,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_m8vwGkEZc3TSW2xqYUoR,0,2,0fc996fff93c00ca5ced
Class4,2023/9/13 19:51,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_m8vwGkEZc3TSW2xqYUoR,0,5,0fc996fff93c00ca5ced
Class4,2023/9/13 19:51,Error4,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,340,3,61de1e21015e07aacbe8
Class4,2023/9/13 19:51,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,0fc996fff93c00ca5ced
Class4,2023/9/13 19:51,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,0fc996fff93c00ca5ced
Class4,2023/9/13 19:48,Absolutely_Error,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_m8vwGkEZc3TSW2xqYUoR,352,2,0fc996fff93c00ca5ced
Class4,2023/9/13 19:48,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_gj1NLb4Jn7URf9K2kQPd,0,2,0fc996fff93c00ca5ced
Class4,2023/9/13 19:48,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,0fc996fff93c00ca5ced
Class4,2023/9/13 19:47,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_m8vwGkEZc3TSW2xqYUoR,0,2,0fc996fff93c00ca5ced
Class4,2023/9/13 19:47,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_5Q4KoXthUuYz3bvrTDFm,0,5,0fc996fff93c00ca5ced
Class4,2023/9/13 19:47,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_gj1NLb4Jn7URf9K2kQPd,0,5,0fc996fff93c00ca5ced
Class4,2023/9/13 19:44,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_5Q4KoXthUuYz3bvrTDFm,0,4,0fc996fff93c00ca5ced
Class4,2023/9/13 19:43,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,0fc996fff93c00ca5ced
Class4,2023/9/13 19:43,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,0fc996fff93c00ca5ced
Class4,2023/9/13 19:41,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_m8vwGkEZc3TSW2xqYUoR,0,3,0fc996fff93c00ca5ced
Class4,2023/9/13 19:14,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,312,3,61de1e21015e07aacbe8
Class4,2023/9/13 19:13,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,204,2,61de1e21015e07aacbe8
Class4,2023/9/13 19:11,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,316,2,61de1e21015e07aacbe8
Class4,2023/9/13 19:10,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,188,2,61de1e21015e07aacbe8
Class4,2023/9/13 19:08,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,184,3,61de1e21015e07aacbe8
Class4,2023/9/13 19:03,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,316,3,61de1e21015e07aacbe8
Class4,2023/9/13 19:03,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,184,3,61de1e21015e07aacbe8
Class4,2023/9/13 19:02,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,61de1e21015e07aacbe8
Class4,2023/9/13 19:01,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,61de1e21015e07aacbe8
Class4,2023/9/13 19:00,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,184,3,61de1e21015e07aacbe8
Class4,2023/9/13 19:00,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,0,1,61de1e21015e07aacbe8
Class4,2023/9/13 18:57,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,324,2,61de1e21015e07aacbe8
Class4,2023/9/13 18:29,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,316,4,61de1e21015e07aacbe8
Class4,2023/9/13 17:53,Absolutely_Correct,1,Question_VgKw8PjY1FR6cm2QI9XW,Method_BXr9AIsPQhwNvyGdZL57,312,4,61de1e21015e07aacbe8
Class4,2023/9/13 17:19,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_BXr9AIsPQhwNvyGdZL57,0,4,61de1e21015e07aacbe8
Class4,2023/12/15 19:07,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,0,2,0fc996fff93c00ca5ced
Class4,2023/12/15 19:06,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,0,3,0fc996fff93c00ca5ced
Class4,2023/12/14 18:29,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,0,3,0fc996fff93c00ca5ced
Class4,2023/12/14 18:28,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,0,5,0fc996fff93c00ca5ced
Class4,2023/12/14 18:28,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,0,3,0fc996fff93c00ca5ced
Class4,2023/12/14 18:27,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,0fc996fff93c00ca5ced
Class4,2023/12/14 18:25,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,192,3,0fc996fff93c00ca5ced
Class4,2023/12/14 18:25,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,0,3,0fc996fff93c00ca5ced
Class4,2023/12/14 18:23,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,0,5,0fc996fff93c00ca5ced
Class4,2023/12/14 18:21,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,0fc996fff93c00ca5ced
Class4,2023/12/14 18:18,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,320,3,0fc996fff93c00ca5ced
Class4,2023/12/14 18:15,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,192,3,0fc996fff93c00ca5ced
Class4,2023/12/14 18:14,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,352,2,0fc996fff93c00ca5ced
Class4,2023/12/14 18:12,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,0fc996fff93c00ca5ced
Class4,2023/12/14 18:10,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,0,3,0fc996fff93c00ca5ced
Class4,2023/12/14 18:08,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,0fc996fff93c00ca5ced
Class4,2023/12/14 18:07,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,0,4,0fc996fff93c00ca5ced
