index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID
7766,Class4,2024-11-22 20:28:57,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,3,d52b119f8da2a1812722
7767,Class4,2024-11-22 20:24:53,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,468,3,3ba42ec5350aacb0750a
7768,Class4,2024-11-22 20:24:21,Error3,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,344,3,3ba42ec5350aacb0750a
7769,Class4,2024-11-22 20:22:27,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,348,3,3ba42ec5350aacb0750a
7770,Class4,2024-11-22 20:17:57,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,0,5,d52b119f8da2a1812722
7771,Class4,2024-11-22 20:14:50,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,0,4,d52b119f8da2a1812722
7772,Class4,2024-11-22 20:09:44,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,d52b119f8da2a1812722
7773,Class4,2024-11-22 20:01:48,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,0,4,d52b119f8da2a1812722
7774,Class4,2024-11-22 19:57:52,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,0,1,d52b119f8da2a1812722
7775,Class4,2024-11-22 19:47:48,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,340,3,3ba42ec5350aacb0750a
7776,Class4,2024-11-22 19:47:29,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_BXr9AIsPQhwNvyGdZL57,348,3,d52b119f8da2a1812722
7777,Class4,2024-11-22 19:47:09,Partially_Correct,1,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,336,3,3ba42ec5350aacb0750a
7778,Class4,2024-11-22 19:47:03,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,352,4,e3d0782396c346359a8f
7779,Class4,2024-11-22 19:46:36,Partially_Correct,1,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,512,3,3ba42ec5350aacb0750a
7780,Class4,2024-11-22 19:45:43,Error3,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,320,3,3ba42ec5350aacb0750a
7781,Class4,2024-11-22 19:45:23,Error3,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,344,3,3ba42ec5350aacb0750a
7782,Class4,2024-11-22 19:43:43,Absolutely_Error,0,Question_rvB9mVE6Kbd8jAY4NwPx,Method_5Q4KoXthUuYz3bvrTDFm,320,3,d52b119f8da2a1812722
7783,Class4,2024-11-22 19:37:15,Partially_Correct,1,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,344,3,3ba42ec5350aacb0750a
7784,Class4,2024-11-22 19:19:50,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_Cj9Ya2R7fZd6xs1q5mNQ,452,3,3ba42ec5350aacb0750a
7785,Class4,2024-11-22 19:15:07,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,0,1,e3d0782396c346359a8f
7786,Class4,2024-11-22 19:14:57,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,0,4,e3d0782396c346359a8f
7787,Class4,2024-11-22 19:14:48,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,0,2,e3d0782396c346359a8f
7788,Class4,2024-11-22 19:13:22,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_5Q4KoXthUuYz3bvrTDFm,192,3,3ba42ec5350aacb0750a
7789,Class4,2024-11-22 19:11:23,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_BXr9AIsPQhwNvyGdZL57,456,3,11dae4659d30031a10dd
7790,Class4,2024-11-22 18:58:04,Absolutely_Error,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,3,3ba42ec5350aacb0750a
7791,Class4,2024-11-22 18:56:19,Absolutely_Error,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,3,3ba42ec5350aacb0750a
7792,Class4,2024-11-22 18:55:23,Absolutely_Error,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_gj1NLb4Jn7URf9K2kQPd,328,3,3ba42ec5350aacb0750a
7793,Class4,2024-11-22 18:55:03,Error4,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_gj1NLb4Jn7URf9K2kQPd,444,3,3ba42ec5350aacb0750a
7794,Class4,2024-11-22 17:23:10,Absolutely_Correct,2,Question_tgOjrpZLw4RdVzQx85h6,Method_5Q4KoXthUuYz3bvrTDFm,316,3,7bb37669654dedc7e397
7795,Class4,2024-11-22 17:14:29,Absolutely_Correct,2,Question_x2L7AqbMuTjCwPFy6vNr,Method_m8vwGkEZc3TSW2xqYUoR,364,3,7bb37669654dedc7e397
7796,Class4,2024-11-22 17:06:32,Partially_Correct,1,Question_x2L7AqbMuTjCwPFy6vNr,Method_BXr9AIsPQhwNvyGdZL57,352,2,7bb37669654dedc7e397
7797,Class4,2024-11-22 17:04:57,Partially_Correct,1,Question_x2L7AqbMuTjCwPFy6vNr,Method_BXr9AIsPQhwNvyGdZL57,324,3,7bb37669654dedc7e397
7798,Class4,2024-11-22 15:09:51,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,340,3,cafe5989da5dfed9f404
7799,Class4,2024-11-22 15:05:05,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,384,3,cafe5989da5dfed9f404
7800,Class4,2024-11-22 15:02:02,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,356,3,cafe5989da5dfed9f404
7801,Class4,2024-11-22 15:01:43,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,356,3,cafe5989da5dfed9f404
7802,Class4,2024-11-22 15:00:08,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,376,3,cafe5989da5dfed9f404
7803,Class4,2024-11-22 14:59:17,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_m8vwGkEZc3TSW2xqYUoR,320,3,cafe5989da5dfed9f404
7804,Class4,2024-11-22 14:59:09,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,452,2,cafe5989da5dfed9f404
7805,Class4,2024-11-22 14:57:37,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_m8vwGkEZc3TSW2xqYUoR,384,3,cafe5989da5dfed9f404
7806,Class4,2024-11-22 14:57:21,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,480,3,cafe5989da5dfed9f404
7807,Class4,2024-11-22 10:33:28,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,2,cafe5989da5dfed9f404
7808,Class4,2024-11-22 10:24:00,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,320,3,cafe5989da5dfed9f404
7809,Class4,2024-11-22 10:22:44,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,324,3,cafe5989da5dfed9f404
7810,Class4,2024-11-22 10:20:28,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,192,3,cafe5989da5dfed9f404
7811,Class4,2024-11-22 10:20:21,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_m8vwGkEZc3TSW2xqYUoR,312,3,cafe5989da5dfed9f404
7812,Class4,2024-11-22 10:19:41,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,320,3,cafe5989da5dfed9f404
7813,Class4,2024-11-22 10:16:12,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_m8vwGkEZc3TSW2xqYUoR,0,5,cafe5989da5dfed9f404
7814,Class4,2024-11-22 10:15:55,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,0,3,cafe5989da5dfed9f404
7815,Class4,2024-11-22 10:15:45,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,cafe5989da5dfed9f404
7816,Class4,2024-11-22 10:15:03,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,cafe5989da5dfed9f404
7817,Class4,2024-11-22 10:14:55,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_gj1NLb4Jn7URf9K2kQPd,0,4,cafe5989da5dfed9f404
7818,Class4,2024-11-22 10:13:57,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,cafe5989da5dfed9f404
7819,Class4,2024-11-22 10:11:20,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_gj1NLb4Jn7URf9K2kQPd,256,2,cafe5989da5dfed9f404
7820,Class4,2024-11-21 23:37:50,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_m8vwGkEZc3TSW2xqYUoR,504,2,cafe5989da5dfed9f404
7821,Class4,2024-11-21 23:37:02,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,348,2,cafe5989da5dfed9f404
7822,Class4,2024-11-21 23:33:22,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_m8vwGkEZc3TSW2xqYUoR,324,2,ec4897070f2d3b6eab89
7823,Class4,2024-11-21 23:06:25,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,344,3,6fe309a58b787e7010eb
7824,Class4,2024-11-21 23:06:05,Error1,0,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,6fe309a58b787e7010eb
7825,Class4,2024-11-21 23:05:23,Error3,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_5Q4KoXthUuYz3bvrTDFm,456,6,3919286d3d8c4f4d339c
7826,Class4,2024-11-21 23:04:42,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,196,2,6fe309a58b787e7010eb
7827,Class4,2024-11-21 23:03:44,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_5Q4KoXthUuYz3bvrTDFm,328,2,6fe309a58b787e7010eb
7828,Class4,2024-11-21 23:03:12,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,336,3,6fe309a58b787e7010eb
7829,Class4,2024-11-21 22:56:14,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,472,2,6fe309a58b787e7010eb
7830,Class4,2024-11-21 22:23:02,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,344,2,7bb37669654dedc7e397
7831,Class4,2024-11-21 22:22:13,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,320,3,7bb37669654dedc7e397
7832,Class4,2024-11-21 22:22:01,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,316,2,7bb37669654dedc7e397
7833,Class4,2024-11-21 22:21:23,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,316,2,7bb37669654dedc7e397
7834,Class4,2024-11-21 22:21:00,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,316,3,7bb37669654dedc7e397
7835,Class4,2024-11-21 22:20:14,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,324,3,7bb37669654dedc7e397
7836,Class4,2024-11-21 22:20:11,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,568,3,7bb37669654dedc7e397
7837,Class4,2024-11-21 22:19:36,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,3,7bb37669654dedc7e397
7838,Class4,2024-11-21 22:19:09,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,184,3,7bb37669654dedc7e397
7839,Class4,2024-11-21 22:19:04,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,328,3,7bb37669654dedc7e397
7840,Class4,2024-11-21 22:18:48,Error3,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,336,3,7bb37669654dedc7e397
7841,Class4,2024-11-21 22:18:28,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,372,2,7bb37669654dedc7e397
7842,Class4,2024-11-21 22:17:14,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,452,3,6fe309a58b787e7010eb
7843,Class4,2024-11-21 21:54:22,Absolutely_Correct,3,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_BXr9AIsPQhwNvyGdZL57,472,3,d1e44a91dd4f37c03d43
7844,Class4,2024-11-21 21:52:49,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_gj1NLb4Jn7URf9K2kQPd,256,3,d1e44a91dd4f37c03d43
7845,Class4,2024-11-21 21:51:45,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,320,3,d1e44a91dd4f37c03d43
7846,Class4,2024-11-21 21:51:18,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,344,2,453d43b3f6bdf467e672
7847,Class4,2024-11-21 21:50:47,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,d1e44a91dd4f37c03d43
7848,Class4,2024-11-21 21:50:30,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,d1e44a91dd4f37c03d43
7849,Class4,2024-11-21 21:46:57,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,348,3,d1e44a91dd4f37c03d43
7850,Class4,2024-11-21 21:45:02,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,d1e44a91dd4f37c03d43
7851,Class4,2024-11-21 21:44:23,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,0,3,d1e44a91dd4f37c03d43
7852,Class4,2024-11-21 21:43:08,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,0,5,d1e44a91dd4f37c03d43
7853,Class4,2024-11-21 21:40:50,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,0,2,d1e44a91dd4f37c03d43
7854,Class4,2024-11-21 21:34:38,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,0,4,d1e44a91dd4f37c03d43
7855,Class4,2024-11-21 21:26:00,Absolutely_Correct,2,Question_tgOjrpZLw4RdVzQx85h6,Method_BXr9AIsPQhwNvyGdZL57,316,2,d1e44a91dd4f37c03d43
7856,Class4,2024-11-21 21:23:16,Partially_Correct,1,Question_tgOjrpZLw4RdVzQx85h6,Method_Cj9Ya2R7fZd6xs1q5mNQ,360,3,d1e44a91dd4f37c03d43
7857,Class4,2024-11-21 21:22:05,Partially_Correct,1,Question_tgOjrpZLw4RdVzQx85h6,Method_BXr9AIsPQhwNvyGdZL57,344,2,d1e44a91dd4f37c03d43
7858,Class4,2024-11-21 17:23:01,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,4,c9c946fe211251af32d1
7859,Class4,2024-11-21 17:12:23,Absolutely_Error,0,Question_tgOjrpZLw4RdVzQx85h6,Method_Cj9Ya2R7fZd6xs1q5mNQ,340,3,d1e44a91dd4f37c03d43
7860,Class4,2024-11-21 17:09:56,Partially_Correct,1,Question_tgOjrpZLw4RdVzQx85h6,Method_gj1NLb4Jn7URf9K2kQPd,192,2,d1e44a91dd4f37c03d43
7861,Class4,2024-11-21 17:09:12,Partially_Correct,1,Question_tgOjrpZLw4RdVzQx85h6,Method_Cj9Ya2R7fZd6xs1q5mNQ,312,4,d1e44a91dd4f37c03d43
7862,Class4,2024-11-21 17:01:54,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,308,2,76fe2c19fa84d58b584b
7863,Class4,2024-11-21 16:49:29,Absolutely_Correct,2,Question_x2L7AqbMuTjCwPFy6vNr,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,4,d1e44a91dd4f37c03d43
7864,Class4,2024-11-21 16:42:44,Absolutely_Error,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,340,3,76fe2c19fa84d58b584b
7865,Class4,2024-11-21 16:38:13,Partially_Correct,2,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,348,3,3ba42ec5350aacb0750a
7866,Class4,2024-11-21 16:37:37,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,356,2,3ba42ec5350aacb0750a
7867,Class4,2024-11-21 16:37:26,Absolutely_Error,0,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,348,3,3ba42ec5350aacb0750a
7868,Class4,2024-11-21 16:35:30,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,3ba42ec5350aacb0750a
7869,Class4,2024-11-21 16:34:28,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,364,2,d1e44a91dd4f37c03d43
7870,Class4,2024-11-21 16:33:46,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,348,2,453d43b3f6bdf467e672
7871,Class4,2024-11-21 16:33:02,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,504,3,453d43b3f6bdf467e672
7872,Class4,2024-11-21 16:32:01,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,352,2,453d43b3f6bdf467e672
7873,Class4,2024-11-21 16:30:50,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,348,2,3ba42ec5350aacb0750a
7874,Class4,2024-11-21 16:30:26,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,448,4,3ba42ec5350aacb0750a
7875,Class4,2024-11-21 16:28:51,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,344,3,3ba42ec5350aacb0750a
7876,Class4,2024-11-21 16:27:20,Error3,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,344,2,d1e44a91dd4f37c03d43
7877,Class4,2024-11-21 16:27:13,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,352,4,3ba42ec5350aacb0750a
7878,Class4,2024-11-21 16:26:58,Error1,0,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,0,1,3ba42ec5350aacb0750a
7879,Class4,2024-11-21 16:26:16,Error3,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,348,3,d1e44a91dd4f37c03d43
7880,Class4,2024-11-21 16:25:36,Error3,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,312,5,d1e44a91dd4f37c03d43
7881,Class4,2024-11-21 16:24:57,Error3,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,2,d1e44a91dd4f37c03d43
7882,Class4,2024-11-21 16:23:49,Error3,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,332,3,d1e44a91dd4f37c03d43
7883,Class4,2024-11-21 16:23:05,Error3,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,360,3,d1e44a91dd4f37c03d43
7884,Class4,2024-11-21 16:22:46,Error3,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,460,2,d1e44a91dd4f37c03d43
7885,Class4,2024-11-21 16:22:45,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,368,3,3ba42ec5350aacb0750a
7886,Class4,2024-11-21 16:22:19,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,480,2,3ba42ec5350aacb0750a
7887,Class4,2024-11-21 16:15:10,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,d1e44a91dd4f37c03d43
7888,Class4,2024-11-21 16:15:02,Absolutely_Error,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,348,2,76fe2c19fa84d58b584b
7889,Class4,2024-11-21 16:14:22,Absolutely_Error,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,348,2,76fe2c19fa84d58b584b
7890,Class4,2024-11-21 16:13:53,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,0,3,76fe2c19fa84d58b584b
7891,Class4,2024-11-21 16:11:18,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,0,2,76fe2c19fa84d58b584b
7892,Class4,2024-11-21 16:08:26,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,0,1,76fe2c19fa84d58b584b
7893,Class4,2024-11-21 16:07:21,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,76fe2c19fa84d58b584b
7894,Class4,2024-11-21 15:54:03,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,364,2,3ba42ec5350aacb0750a
7895,Class4,2024-11-21 15:53:37,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,364,2,3ba42ec5350aacb0750a
7896,Class4,2024-11-21 15:50:47,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,328,3,3ba42ec5350aacb0750a
7897,Class4,2024-11-21 15:43:33,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,512,8,3ba42ec5350aacb0750a
7898,Class4,2024-11-21 15:40:33,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,384,5,3ba42ec5350aacb0750a
7899,Class4,2024-11-21 15:40:19,Error1,0,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,0,4,3ba42ec5350aacb0750a
7900,Class4,2024-11-21 15:33:01,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,648,9,3ba42ec5350aacb0750a
7901,Class4,2024-11-21 15:31:51,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_Cj9Ya2R7fZd6xs1q5mNQ,360,7,3ba42ec5350aacb0750a
7902,Class4,2024-11-21 15:31:25,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,472,5,3ba42ec5350aacb0750a
7903,Class4,2024-11-21 15:31:01,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,480,8,3ba42ec5350aacb0750a
7904,Class4,2024-11-21 15:30:47,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,384,7,3ba42ec5350aacb0750a
7905,Class4,2024-11-21 15:30:30,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_Cj9Ya2R7fZd6xs1q5mNQ,640,7,3ba42ec5350aacb0750a
7906,Class4,2024-11-21 15:29:00,Absolutely_Error,0,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,356,5,3ba42ec5350aacb0750a
7907,Class4,2024-11-21 15:26:22,Absolutely_Error,0,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,352,6,3ba42ec5350aacb0750a
7908,Class4,2024-11-21 15:23:30,Absolutely_Error,0,Question_UXqN1F7G3Sbldz02vZne,Method_Cj9Ya2R7fZd6xs1q5mNQ,480,5,3ba42ec5350aacb0750a
7909,Class4,2024-11-21 15:22:56,Absolutely_Error,0,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,472,6,3ba42ec5350aacb0750a
7910,Class4,2024-11-21 15:20:42,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,348,6,3ba42ec5350aacb0750a
