index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID
9422,Class1,2024/10/6 21:44,Error5,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_BXr9AIsPQhwNvyGdZL57,0,--,b79c2d9d8148403a3720
9423,Class1,2024/10/6 21:44,Error5,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,--,b79c2d9d8148403a3720
9424,Class1,2024/10/6 21:44,Error5,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_5Q4KoXthUuYz3bvrTDFm,0,--,b79c2d9d8148403a3720
9425,Class1,2024/10/6 21:43,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_m8vwGkEZc3TSW2xqYUoR,0,3,b79c2d9d8148403a3720
9426,Class1,2024/10/6 21:36,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,328,4,98e10f84d94623f8b39e
9427,Class1,2024/10/6 21:34,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,200,4,98e10f84d94623f8b39e
9428,Class1,2024/10/6 21:34,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,0,1,98e10f84d94623f8b39e
9429,Class1,2024/10/6 21:33,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,3,98e10f84d94623f8b39e
9430,Class1,2024/10/6 21:33,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_BXr9AIsPQhwNvyGdZL57,0,4,b79c2d9d8148403a3720
9431,Class1,2024/10/6 21:32,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,324,5,98e10f84d94623f8b39e
9432,Class1,2024/10/6 21:29,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,324,4,47eeab842793b09300c3
9433,Class1,2024/10/6 21:29,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,4,47eeab842793b09300c3
9434,Class1,2024/10/6 21:27,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,316,5,98e10f84d94623f8b39e
9435,Class1,2024/10/6 21:22,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,320,5,86215294b080f19af22f
9436,Class1,2024/10/6 21:21,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,200,5,98e10f84d94623f8b39e
9437,Class1,2024/10/6 21:20,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,5,98e10f84d94623f8b39e
9438,Class1,2024/10/6 21:08,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,320,5,98e10f84d94623f8b39e
9439,Class1,2024/10/6 21:04,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,324,4,98e10f84d94623f8b39e
9440,Class1,2024/10/6 21:03,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,200,5,98e10f84d94623f8b39e
9441,Class1,2024/10/6 20:57,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,200,4,98e10f84d94623f8b39e
9442,Class1,2024/10/6 20:28,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,180,4,3d63ba961a5f3a60616a
9443,Class1,2024/10/6 20:25,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,5,fb4411db1aac3cd2544b
9444,Class1,2024/10/6 20:25,Absolutely_Correct,2,Question_tgOjrpZLw4RdVzQx85h6,Method_5Q4KoXthUuYz3bvrTDFm,196,4,7086b49d3d6c2cf79c1a
9445,Class1,2024/10/6 20:18,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,320,4,3c89c7f1db26ae691db8
9446,Class1,2024/10/6 20:17,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,6,3c89c7f1db26ae691db8
9447,Class1,2024/10/6 20:17,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,204,3,fb4411db1aac3cd2544b
9448,Class1,2024/10/6 20:17,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,316,7,b345ecad87a7fbac77ce
9449,Class1,2024/10/6 20:13,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,0,4,3c89c7f1db26ae691db8
9450,Class1,2024/10/6 20:13,Absolutely_Correct,1,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,324,3,3d63ba961a5f3a60616a
9451,Class1,2024/10/6 20:11,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,4,9417c1b4c24e428984bc
9452,Class1,2024/10/6 20:10,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,0,4,3c89c7f1db26ae691db8
9453,Class1,2024/10/6 20:10,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,0,1,3c89c7f1db26ae691db8
9454,Class1,2024/10/6 20:09,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,196,5,3c89c7f1db26ae691db8
9455,Class1,2024/10/6 20:08,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,216,8,9417c1b4c24e428984bc
9456,Class1,2024/10/6 20:06,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,196,4,3d63ba961a5f3a60616a
9457,Class1,2024/10/6 20:06,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,188,5,9417c1b4c24e428984bc
9458,Class1,2024/10/6 20:05,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,212,3,3d63ba961a5f3a60616a
9459,Class1,2024/10/6 20:05,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,0,1,9417c1b4c24e428984bc
9460,Class1,2024/10/6 20:03,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,188,5,9417c1b4c24e428984bc
9461,Class1,2024/10/6 20:02,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,9417c1b4c24e428984bc
9462,Class1,2024/10/6 20:00,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,0,3,9417c1b4c24e428984bc
9463,Class1,2024/10/6 20:00,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,0,5,9417c1b4c24e428984bc
9464,Class1,2024/10/6 19:59,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,5,3d63ba961a5f3a60616a
9465,Class1,2024/10/6 19:59,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,324,5,3d63ba961a5f3a60616a
9466,Class1,2024/10/6 19:59,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,320,4,3d63ba961a5f3a60616a
9467,Class1,2024/10/6 19:57,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,192,5,3d63ba961a5f3a60616a
9468,Class1,2024/10/6 19:57,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,196,4,3d63ba961a5f3a60616a
9469,Class1,2024/10/6 19:56,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,196,5,fb4411db1aac3cd2544b
9470,Class1,2024/10/6 19:56,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,5,3d63ba961a5f3a60616a
9471,Class1,2024/10/6 19:55,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,4,3d63ba961a5f3a60616a
9472,Class1,2024/10/6 19:54,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,3d63ba961a5f3a60616a
9473,Class1,2024/10/6 19:54,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,0,3,3d63ba961a5f3a60616a
9474,Class1,2024/10/6 19:54,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,0,5,fb4411db1aac3cd2544b
9475,Class1,2024/10/6 19:54,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,0,5,fb4411db1aac3cd2544b
9476,Class1,2024/10/6 19:54,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,4,3d63ba961a5f3a60616a
9477,Class1,2024/10/6 19:53,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,1,3d63ba961a5f3a60616a
9478,Class1,2024/10/6 19:53,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,5,3d63ba961a5f3a60616a
9479,Class1,2024/10/6 19:53,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,192,4,b345ecad87a7fbac77ce
9480,Class1,2024/10/6 19:53,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,3d63ba961a5f3a60616a
9481,Class1,2024/10/6 19:52,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,5,3d63ba961a5f3a60616a
9482,Class1,2024/10/6 19:50,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,324,5,3d63ba961a5f3a60616a
9483,Class1,2024/10/6 19:50,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,196,4,fb4411db1aac3cd2544b
9484,Class1,2024/10/6 19:50,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,5,3d63ba961a5f3a60616a
9485,Class1,2024/10/6 19:48,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,200,4,fb4411db1aac3cd2544b
9486,Class1,2024/10/6 19:48,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,5,01d8aa21ef476b66c573
9487,Class1,2024/10/6 19:47,Absolutely_Error,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,5,b345ecad87a7fbac77ce
9488,Class1,2024/10/6 19:46,Absolutely_Error,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_gj1NLb4Jn7URf9K2kQPd,196,4,b345ecad87a7fbac77ce
9489,Class1,2024/10/6 19:46,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,196,4,3d63ba961a5f3a60616a
9490,Class1,2024/10/6 19:46,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_BXr9AIsPQhwNvyGdZL57,196,5,3c89c7f1db26ae691db8
9491,Class1,2024/10/6 19:45,Absolutely_Error,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_m8vwGkEZc3TSW2xqYUoR,192,5,b345ecad87a7fbac77ce
9492,Class1,2024/10/6 19:45,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,6,3d63ba961a5f3a60616a
9493,Class1,2024/10/6 19:44,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,180,5,3d63ba961a5f3a60616a
9494,Class1,2024/10/6 19:44,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,192,7,3d63ba961a5f3a60616a
9495,Class1,2024/10/6 19:42,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,4,fb4411db1aac3cd2544b
9496,Class1,2024/10/6 19:42,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,5,3d63ba961a5f3a60616a
9497,Class1,2024/10/6 19:42,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,188,4,3d63ba961a5f3a60616a
9498,Class1,2024/10/6 19:41,Absolutely_Error,0,Question_rvB9mVE6Kbd8jAY4NwPx,Method_gj1NLb4Jn7URf9K2kQPd,304,6,3c89c7f1db26ae691db8
9499,Class1,2024/10/6 19:41,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,328,5,3d63ba961a5f3a60616a
9500,Class1,2024/12/20 19:24,Absolutely_Error,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_BXr9AIsPQhwNvyGdZL57,344,3,e716574233e87591ff19
9501,Class1,2024/12/20 19:23,Absolutely_Error,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_gj1NLb4Jn7URf9K2kQPd,336,5,e716574233e87591ff19
9502,Class1,2024/12/20 19:18,Absolutely_Error,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_gj1NLb4Jn7URf9K2kQPd,368,2,e716574233e87591ff19
9503,Class1,2024/12/20 19:12,Error1,0,Question_tgOjrpZLw4RdVzQx85h6,Method_gj1NLb4Jn7URf9K2kQPd,0,4,e324cc9cb52a2b3cb9cb
9504,Class1,2024/12/20 19:11,Error1,0,Question_tgOjrpZLw4RdVzQx85h6,Method_BXr9AIsPQhwNvyGdZL57,0,5,e324cc9cb52a2b3cb9cb
9505,Class1,2024/12/20 19:11,Error1,0,Question_tgOjrpZLw4RdVzQx85h6,Method_gj1NLb4Jn7URf9K2kQPd,0,4,e324cc9cb52a2b3cb9cb
9506,Class1,2024/12/20 18:44,Absolutely_Correct,2,Question_x2L7AqbMuTjCwPFy6vNr,Method_BXr9AIsPQhwNvyGdZL57,308,3,e324cc9cb52a2b3cb9cb
9507,Class1,2024/12/20 18:28,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,332,2,e716574233e87591ff19
9508,Class1,2024/12/20 18:26,Partially_Correct,2,Question_UXqN1F7G3Sbldz02vZne,Method_Cj9Ya2R7fZd6xs1q5mNQ,416,5,e716574233e87591ff19
9509,Class1,2024/12/20 18:25,Partially_Correct,2,Question_UXqN1F7G3Sbldz02vZne,Method_Cj9Ya2R7fZd6xs1q5mNQ,480,3,e716574233e87591ff19
9510,Class1,2024/12/20 18:25,Partially_Correct,2,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,316,3,e716574233e87591ff19
9511,Class1,2024/12/20 18:16,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_Cj9Ya2R7fZd6xs1q5mNQ,480,3,e716574233e87591ff19
9512,Class1,2024/12/20 18:14,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_Cj9Ya2R7fZd6xs1q5mNQ,184,2,e716574233e87591ff19
9513,Class1,2024/12/20 18:14,Error1,0,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,0,1,e716574233e87591ff19
9514,Class1,2024/12/20 18:13,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,352,3,e716574233e87591ff19
9515,Class1,2024/12/20 18:13,Error4,0,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,448,3,e716574233e87591ff19
9516,Class1,2024/12/20 18:12,Error4,0,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,452,3,e716574233e87591ff19
9517,Class1,2024/12/20 18:11,Error4,0,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,736,3,e716574233e87591ff19
9518,Class1,2024/12/20 18:00,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,180,2,01d8aa21ef476b66c573
9519,Class1,2024/12/20 17:59,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,200,3,01d8aa21ef476b66c573
9520,Class1,2024/12/20 17:57,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,496,3,75c2677c8d156032e303
9521,Class1,2024/12/20 17:53,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,180,3,01d8aa21ef476b66c573
9522,Class1,2024/12/20 17:47,Error4,0,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,588,3,e716574233e87591ff19
9523,Class1,2024/12/20 17:33,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,196,6,6e7d56f652020f046204
9524,Class1,2024/12/20 17:29,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,484,3,75c2677c8d156032e303
9525,Class1,2024/12/20 17:28,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,312,3,75c2677c8d156032e303
9526,Class1,2024/12/20 17:28,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,192,2,75c2677c8d156032e303
9527,Class1,2024/12/20 17:28,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,2,6e7d56f652020f046204
9528,Class1,2024/12/20 17:24,Error2,0,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,200,2,6e7d56f652020f046204
9529,Class1,2024/12/20 17:19,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,196,2,6e7d56f652020f046204
9530,Class1,2024/12/20 17:18,Partially_Correct,2,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,484,4,6e7d56f652020f046204
9531,Class1,2024/12/20 17:16,Partially_Correct,2,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,332,5,6e7d56f652020f046204
9532,Class1,2024/12/20 17:13,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,200,3,75c2677c8d156032e303
9533,Class1,2024/12/20 17:10,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,0,2,75c2677c8d156032e303
9534,Class1,2024/12/20 17:02,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,312,2,75c2677c8d156032e303
9535,Class1,2024/12/20 17:02,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,332,3,75c2677c8d156032e303
9536,Class1,2024/12/20 17:01,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,2,75c2677c8d156032e303
9537,Class1,2024/12/20 17:00,Partially_Correct,2,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,324,3,75c2677c8d156032e303
9538,Class1,2024/12/20 17:00,Partially_Correct,2,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,192,3,75c2677c8d156032e303
9539,Class1,2024/12/20 16:58,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,312,2,75c2677c8d156032e303
9540,Class1,2024/12/20 16:56,Error1,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,6e7d56f652020f046204
9541,Class1,2024/12/20 16:56,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,312,4,75c2677c8d156032e303
9542,Class1,2024/12/20 16:53,Error4,0,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,448,3,e716574233e87591ff19
9543,Class1,2024/12/20 16:50,Error4,0,Question_UXqN1F7G3Sbldz02vZne,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,4,e716574233e87591ff19
9544,Class1,2024/12/20 16:49,Error4,0,Question_UXqN1F7G3Sbldz02vZne,Method_Cj9Ya2R7fZd6xs1q5mNQ,488,5,e716574233e87591ff19
9545,Class1,2024/12/20 16:46,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_m8vwGkEZc3TSW2xqYUoR,320,2,75c2677c8d156032e303
9546,Class1,2024/12/20 16:46,Error1,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,0,5,75c2677c8d156032e303
9547,Class1,2024/12/20 16:44,Partially_Correct,1,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,180,3,75c2677c8d156032e303
9548,Class1,2024/12/20 16:43,Partially_Correct,1,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,344,2,75c2677c8d156032e303
9549,Class1,2024/12/20 16:43,Error1,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_gj1NLb4Jn7URf9K2kQPd,0,1,75c2677c8d156032e303
9550,Class1,2024/10/6 19:40,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,324,5,fb4411db1aac3cd2544b
9551,Class1,2024/10/6 19:40,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,316,6,fb4411db1aac3cd2544b
9552,Class1,2024/10/6 19:39,Absolutely_Error,0,Question_rvB9mVE6Kbd8jAY4NwPx,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,5,3c89c7f1db26ae691db8
9553,Class1,2024/10/6 19:39,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,328,4,fb4411db1aac3cd2544b
9554,Class1,2024/10/6 19:39,Absolutely_Error,0,Question_rvB9mVE6Kbd8jAY4NwPx,Method_5Q4KoXthUuYz3bvrTDFm,336,3,3c89c7f1db26ae691db8
9555,Class1,2024/10/6 19:39,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,324,5,3d63ba961a5f3a60616a
9556,Class1,2024/10/6 19:38,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,440,4,01d8aa21ef476b66c573
9557,Class1,2024/10/6 19:38,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,196,7,3d63ba961a5f3a60616a
9558,Class1,2024/10/6 19:37,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,0,3,01d8aa21ef476b66c573
9559,Class1,2024/10/6 19:36,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,196,4,fb4411db1aac3cd2544b
9560,Class1,2024/10/6 19:35,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,196,5,fb4411db1aac3cd2544b
9561,Class1,2024/10/6 19:35,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,316,7,fb4411db1aac3cd2544b
9562,Class1,2024/10/6 19:34,Absolutely_Correct,3,Question_NixCn84GdK2tySa5rB1V,Method_Cj9Ya2R7fZd6xs1q5mNQ,304,4,b345ecad87a7fbac77ce
9563,Class1,2024/10/6 19:33,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,200,5,fb4411db1aac3cd2544b
9564,Class1,2024/10/6 19:33,Absolutely_Error,0,Question_NixCn84GdK2tySa5rB1V,Method_BXr9AIsPQhwNvyGdZL57,324,8,b345ecad87a7fbac77ce
9565,Class1,2024/10/6 19:32,Absolutely_Error,0,Question_NixCn84GdK2tySa5rB1V,Method_5Q4KoXthUuYz3bvrTDFm,320,6,b345ecad87a7fbac77ce
9566,Class1,2024/10/6 19:32,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,196,5,fb4411db1aac3cd2544b
9567,Class1,2024/10/6 19:31,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,192,5,fb4411db1aac3cd2544b
9568,Class1,2024/10/6 19:31,Absolutely_Error,0,Question_NixCn84GdK2tySa5rB1V,Method_5Q4KoXthUuYz3bvrTDFm,320,3,b345ecad87a7fbac77ce
9569,Class1,2024/10/6 19:31,Absolutely_Error,0,Question_NixCn84GdK2tySa5rB1V,Method_gj1NLb4Jn7URf9K2kQPd,196,5,b345ecad87a7fbac77ce
9570,Class1,2024/10/6 19:30,Absolutely_Error,0,Question_NixCn84GdK2tySa5rB1V,Method_gj1NLb4Jn7URf9K2kQPd,200,4,b345ecad87a7fbac77ce
